,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,License_number,Brand,Type_of_Veihcle,Veihcle_Model,Production_Year,Engine_Size,Country,LastTestDT,TokefDT,Importer,RoadDT,Engine Type
8170,9013,9013,9013,9809678,2.0,1,לארדו שירוקי RJEAG,2015,,1,2021,2022,0,2015,1
8171,9014,9014,9014,90095301,4.0,1,GSU55L-ARZMHA,2017,,1,2021,2022,0,2017,1
8172,9015,9015,9015,9525273,6.0,1,MC350 DA5H,2012,,1,2021,2022,0,2012,1
8173,9016,9016,9016,9350073,1.0,1,ESCALADE K10706,2012,,1,2021,2022,0,2012,1
8174,9017,9017,9017,90382701,6.0,1,MERCEDES 166.063,2017,,3,2021,2022,1,2017,2
8175,9018,9018,9018,9047973,6.0,1,251.165,2010,,1,2021,2022,0,2010,1
8176,9019,9019,9019,9727572,7.0,1,לימיט שירוקי R5GG,2011,,1,2021,2022,1,2011,1
8177,9020,9020,9020,9816971,7.0,1,R4GK- לארדו שירוקי,2010,,1,2021,2022,0,2010,1
8178,9021,9021,9021,9788571,6.0,1,164.186,2009,,1,2021,2022,0,2009,1
8179,9022,9022,9022,9661472,8.0,1,FF0C_X5,2011,,1,2021,2022,0,2011,4
8180,9023,9023,9023,9361073,4.0,1,הייגלGSU45L-ARANKA,2012,,1,2021,2022,1,2012,1
8181,9024,9024,9024,90045701,6.0,1,G 63 AMG___463272,2017,,3,2021,2022,0,2017,1
8182,9025,9025,9025,9861278,10.0,1,URJ150L-GKTZKA,2016,,2,2021,2022,0,2016,1
8183,9026,9026,9026,9738672,8.0,1,FG2C_X6,2011,,1,2021,2021,1,2011,1
8184,9027,9027,9027,9907272,8.0,1,XDRIVE35VZ4C,2011,,1,2021,2022,0,2011,1
8185,9028,9028,9028,90585201,6.0,1,GLE-500E DA6DB,2018,,1,2021,2022,0,2018,2
8186,9029,9029,9029,90685301,6.0,14,447815,2017,,10,2021,2022,0,2017,4
8187,9030,9030,9030,90255201,6.0,14,V 220,2017,,10,2021,2022,0,2017,4
8188,9031,9031,9031,9417679,6.0,4,S500_ 217.482,2016,,3,2021,2022,0,2016,1
8189,9032,9032,9032,91189401,7.0,1,GRAND CHEROKEEJFBM,2019,,1,2021,2022,0,2019,4
8190,9033,9033,9033,91392301,6.0,1,S350D 222.021,2018,,3,2019,2021,0,2018,4
8191,9034,9034,9034,91264901,6.0,1,253.954,2018,,3,2019,2021,0,2018,2
8192,9035,9035,9035,9336055,13.0,1,CHEVROLET YYO78,1987,,1,2021,2022,0,1987,1
8193,9036,9036,9036,91459101,8.0,1,BMW 7J210,2019,,3,2019,2022,0,2019,2
8194,9037,9037,9037,9269155,12.0,1,944,1988,,3,2018,2021,0,1988,1
8196,9040,9040,9040,9342055,6.0,1,SL300 FA61E5,1990,,3,2021,2022,0,1990,1
8197,9042,9042,9042,91157001,8.0,1,CU61,2019,,1,2019,2022,1,2019,4
8198,9043,9043,9043,91512701,2.0,1,WRANGLER JXFG,2019,,1,2021,2022,0,2019,1
8199,9044,9044,9044,91062101,8.0,1,B.M.W X5-E KTOC,2018,,1,2021,2022,0,2018,2
8200,9045,9045,9045,92268601,8.0,1,X5 KTOC,2018,,1,2021,2022,0,2018,2
8202,9047,9047,9047,91375101,6.0,1,GLC350E 253.954,2019,,3,2019,2022,0,2019,2
8204,9049,9049,9049,91554601,12.0,1,CAYENNE AYA,2020,,13,2021,2022,1,2020,2
8209,9054,9054,9054,91052401,4.0,1,GSUSSL-ARZMHA,2019,,1,2019,2022,1,2019,1
8210,9055,9055,9055,91617501,4.0,1,GSUSSL-ARZMHA,2018,,1,2020,2021,0,2018,1
8211,9056,9056,9056,91645601,2.0,1,GRAND CHEROKE JFCG,2020,,1,2020,2022,1,2020,1
8212,9057,9057,9057,91664801,2.0,1,JEEP WRANGLER JXEG,2018,,1,2020,2021,0,2018,1
8214,9059,9059,9059,91639101,12.0,1,9YA,2020,,3,2020,2022,1,2020,2
8215,9060,9060,9060,91674001,8.0,1,BMW X5 XDRIVE4CR6C,2019,,1,2020,2022,0,2019,1
8216,9061,9061,9061,92157701,8.0,1,5X71,2020,,3,2021,2022,0,2020,2
8217,9062,9062,9062,91542801,8.0,1,BMW JA91,2019,,3,2020,2022,0,2019,2
8218,9064,9064,9064,91652201,8.0,1,JA91,2019,,3,2020,2022,0,2019,2
8219,9065,9065,9065,92080601,8.0,1,JA91,2019,,3,2020,2022,0,2019,2
8221,9067,9067,9067,91113701,8.0,1,BMW530E JA91,2019,,3,2019,2022,1,2019,2
8222,9068,9068,9068,92228101,3.0,1,P8C,2020,,1,2021,2022,0,2020,1
8224,9071,9071,9071,91512501,8.0,1,KTOC,2018,,1,2020,2022,0,2018,2
8225,9072,9072,9072,92332601,12.0,1,9YA,2020,,13,2021,2022,0,2020,2
8226,9073,9073,9073,91633101,1.0,1,ESCALADE S4KKJ,2020,,1,2020,2022,1,2020,1
8227,9074,9074,9074,92289101,6.0,1,FBUK37,2020,,1,2021,2022,0,2020,1
8229,9076,9076,9076,92258701,13.0,1,CAMAR0 FD1RSO,2019,,1,2021,2022,0,2019,1
8231,9078,9078,9078,92301901,6.0,1,OJ6EB9,2020,,3,2021,2022,0,2020,1
8232,9079,9079,9079,90419601,6.0,1,222163,2017,,3,2021,2022,0,2017,2
8233,9080,9080,9080,2012222,8.0,1,BMW TS11,2021,,3,2021,2022,1,2021,2
8234,9081,9081,9081,9369355,8.0,1,AE91,1989,,3,2021,2022,0,1989,1
8236,9083,9083,9083,9323955,16.0,1,20895,1974,,7,2019,2022,0,1974,1
8237,9084,9084,9084,9339355,13.0,1,CORVETTE 670S4,1971,,1,2021,2022,0,1971,1
8238,9085,9085,9085,9362755,1.0,1,CADILAC FO565,1959,,1,2020,2022,0,1959,1
8239,9086,9086,9086,9253355,12.0,1,PORSCHE 944 AA295,1989,,3,2021,2022,0,1989,1
8240,9088,9088,9088,9126555,1.0,1,פליטווד,1980,,1,2021,2022,0,1980,1
8241,9089,9089,9089,9753261,7.0,1,A53G-300C,2008,,4,2021,2022,0,2008,1
8242,9090,9090,9090,9745461,6.0,1,219372 - CLS500,2007,,3,2021,2022,0,2007,1
8243,9091,9091,9091,9480471,4.0,1,סיאנה GSL20L,2010,,1,2021,2022,0,2010,1
8244,9093,9093,9093,9595674,4.0,1,קאמריAVV50L-CEXNBA,2013,,1,2021,2022,0,2013,1
8245,9094,9094,9094,9473671,4.0,1,קאמריASV40L-CETNKA,2010,,1,2021,2022,0,2010,1
8246,9095,9095,9095,9768869,4.0,1,ACV40LCEANKAקאמרי,2009,,1,2021,2022,0,2009,1
8247,9096,9096,9096,9721769,4.0,1,קמרי ACV40L-CEANKA,2009,,1,2021,2022,0,2009,1
8248,9099,9099,9099,90980901,6.0,1,E 350 E 213.050,2018,,3,2021,2022,0,2018,2
8249,9100,9100,9100,91049901,6.0,1,E350E 213.050,2018,,3,2021,2022,0,2018,2
8250,9101,9101,9101,90807501,6.0,1,205 047,2018,,3,2021,2022,0,2018,2
8251,9102,9102,9102,9879669,7.0,1,R44H,2009,,4,2021,2022,0,2009,3
8252,9103,9103,9103,90132001,6.0,1,222163 5500E,2017,,3,2021,2022,0,2017,2
8253,9104,9104,9104,9082770,6.0,1,213.05,2017,,3,2021,2022,1,2017,2
8254,9105,9105,9105,9110973,4.0,1,ASV4OLCETNKA,2011,,1,2021,2022,0,2011,3
8255,9106,9106,9106,9760174,4.0,1,היברדAVV50L-CEXGBA,2013,,1,2021,2022,0,2013,2
8256,9107,9107,9107,90478301,6.0,1,S500E222163,2017,,3,2021,2022,0,2017,2
8257,9108,9108,9108,90116201,6.0,1,222.163,2017,,3,2021,2022,0,2017,2
8258,9109,9109,9109,9538976,6.0,1,S350 222.132,2014,,3,2021,2022,0,2014,4
8259,9110,9110,9110,9075778,6.0,1,S-350 222.132,2014,,3,2021,2022,0,2014,4
8260,9111,9111,9111,9240555,3.0,1,MUSTANG F16,1974,,1,2021,2022,0,1974,1
8261,9112,9112,9112,9317372,4.0,1,AHV40L-CEXGBA,2011,,1,2021,2022,0,2011,1
8262,9113,9113,9113,9092774,4.0,1,AVV50L-CEXGBA,2013,,1,2021,2022,1,2013,1
8263,9114,9114,9114,9075579,4.0,1,סיינהGSL30L-PRTQVA,2016,,1,2021,2022,0,2016,1
8264,9115,9115,9115,9256873,6.0,1,221.157,2011,,3,2021,2022,0,2011,1
8265,9116,9116,9116,9515873,12.0,1,970,2011,,3,2021,2022,0,2011,1
8266,9117,9117,9117,9626473,13.0,1,CHEVROLET Y36W,2009,,1,2021,2022,0,2009,1
8267,9118,9118,9118,92403401,8.0,6,OM11,2021,,3,2021,2022,1,2021,1
8270,9121,9121,9121,92524701,8.0,6,0L01,2021,,3,2021,2022,0,2021,1
8273,9126,9126,9126,6061926,6.0,9,E220D,2019,,3,2021,2022,1,2019,4
8274,9127,9127,9127,7642626,6.0,9,213013 E 200 D,2017,,3,2021,2022,0,2017,4
8275,9128,9128,9128,3700021,10.0,1,LX5.7L URJ201L,2020,,2,2021,2021,1,2020,1
8276,9130,9130,9130,3500121,4.0,1,KZJ120L GKMGT,2003,,2,2021,2022,0,2003,4
8277,9132,9132,9132,5804921,13.0,1,1C5SL,2015,,1,2021,2022,1,2015,1
8278,9133,9133,9133,7301222,6.0,1,213048 E300,2017,,3,2021,2022,1,2017,1
8279,9134,9134,9134,4212922,4.0,1,KDJ150L-GKFEY,2010,,2,2021,2022,0,2010,4
8280,9135,9135,9135,3503421,4.0,1,KDJ150LGKFEY,2010,,2,2021,2022,0,2010,4
8282,9140,9140,9140,9233569,7.0,1,N54P,2009,,4,2021,2022,0,2009,1
8283,9141,9141,9141,9939961,6.0,1,350 S,2008,,3,2021,2022,0,2008,1
8284,9142,9142,9142,9669569,4.0,1,היבריAHV40L-CEXGBA,2010,,1,2021,2022,0,2010,1
8285,9143,9143,9143,9501371,4.0,1,קאמריASV40L-CETSKA,2010,,1,2021,2022,0,2010,1
8286,9144,9144,9144,9430669,6.0,1,E280________211054,2009,,3,2021,2022,0,2009,1
8287,9145,9145,9145,9798878,12.0,1,MACAN TURBO ZZZ9,2016,,3,2021,2022,0,2016,1
8288,9146,9146,9146,9170972,8.0,1,FG2C_X-6,2011,,1,2021,2022,0,2011,1
8289,9147,9147,9147,9623879,8.0,1,KT01,2016,,3,2021,2022,0,2016,2
8290,9148,9148,9148,90149701,6.0,1,DA6DBXGLE 550 E,2017,,1,2021,2022,0,2017,2
8291,9149,9149,9149,9311773,5.0,1,CR-V EX-L_____RM4H,2012,,1,2021,2022,0,2012,1
8293,9151,9151,9151,9095755,6.0,1,SEC380____________,1984,,3,2021,2022,0,1984,1
8294,9152,9152,9152,9811171,7.0,1,LIMITID,2008,,1,2021,2021,0,2008,1
8295,9153,9153,9153,9934722,4.0,1,RAV 4,2004,,2,2021,2022,0,2004,4
8296,9154,9154,9154,90020301,6.0,1,GLC 350 E,2017,,3,2021,2022,0,2017,2
8297,9157,9157,9157,9321855,5.0,6,SC22,1989,,1,2021,2022,0,1989,1
8298,9158,9158,9158,90559801,5.0,6,HONDA FURY SC61,2018,,2,2021,2022,1,2018,1
8299,9160,9160,9160,3919222,4.0,5,2 JRJ202L-GNTAKV,2021,,15,2021,2022,1,2021,1
8300,9161,9161,9161,9284055,2.0,1,בכר תונפסא,1989,,1,2021,2022,0,1989,1
8301,9163,9163,9163,9135372,7.0,4,BC5E,2010,,1,2021,2022,0,2010,1
8302,9164,9164,9164,90964501,12.0,1,PANAMERA 4 A71,2018,,3,2021,2022,0,2018,2
8304,9166,9166,9166,9810574,8.0,1,750LI KC81,2012,,3,2020,2021,0,2012,1
8305,9167,9167,9167,90956301,8.0,1,BMW 530E JA91,2019,,3,2019,2022,1,2019,2
8306,9168,9168,9168,91193301,6.0,1,222 173,2019,,3,2021,2022,0,2019,2
8307,9169,9169,9169,91579601,6.0,1,222.173,2019,,3,2020,2022,0,2019,2
8308,9170,9170,9170,9271755,12.0,1,92S,1983,,3,2021,2022,0,1983,1
8309,9171,9171,9171,9406375,7.0,1,TOWN-COUNTRY RC1B,2013,,4,2021,2022,0,2013,1
8310,9172,9172,9172,9847774,6.0,1,CLS 530_218.359,2013,,3,2021,2022,0,2013,1
8311,9173,9173,9173,9081772,6.0,1,221.156,2010,,3,2021,2022,0,2010,1
8312,9174,9174,9174,9366674,6.0,1,S500 221173,2012,,3,2021,2022,0,2012,1
8314,9176,9176,9176,9883474,6.0,1,218.359,2013,,3,2021,2022,0,2013,1
8315,9177,9177,9177,9517973,7.0,1,S5GG,2011,,1,2021,2022,0,2011,1
8316,9178,9178,9178,9883472,10.0,1,לקסוס UVF45LAEXGHW,2009,,2,2021,2022,0,2009,1
8317,9179,9179,9179,90377201,13.0,1,CHEVROLET CAMARO,2016,,1,2021,2022,0,2016,1
8318,9180,9180,9180,9444374,4.0,1,סיינהGSL30L-PRTEKA,2012,,1,2021,2022,0,2012,1
8319,9181,9181,9181,9757974,4.0,1,GSL30L-PRTEKA,2012,,1,2021,2022,0,2012,1
8320,9182,9182,9182,9891575,4.0,1,GSL30L-RRTZKA,2014,,1,2021,2022,1,2014,1
8321,9183,9183,9183,9168272,4.0,1,GSL30L-PRTEKA,2010,,1,2021,2022,0,2010,1
8322,9184,9184,9184,9276373,5.0,1,אקורד_CP2F,2011,,1,2021,2022,0,2011,1
8323,9185,9185,9185,9297475,6.0,1,E200 COUPE__207334,2013,,3,2021,2022,0,2013,1
8324,9186,9186,9186,9120474,4.0,1,ASV5OL-CETSKA,2012,,1,2021,2022,0,2012,1
8325,9187,9187,9187,9851274,4.0,1,AVV50L-CEXGBA,2013,,1,2020,2021,0,2013,1
8326,9188,9188,9188,9252873,4.0,1,AVV5OL CEXGBA,2012,,1,2021,2022,1,2012,1
8327,9189,9189,9189,9351674,4.0,1,קמריAVU5OL-CEXGBA,2013,,1,2021,2022,0,2013,1
8328,9190,9190,9190,9582474,4.0,1,AVV50L-CEXGBA,2013,,1,2021,2022,0,2013,1
8329,9191,9191,9191,9454173,4.0,1,AVV50L-CEXGBA,2012,,1,2021,2022,0,2012,1
8330,9192,9192,9192,9465974,4.0,1,AVV50L_CEXGBA,2013,,1,2021,2022,0,2013,1
8331,9193,9193,9193,9050474,4.0,1,קאמריAVV50L-CEXGBA,2013,,1,2021,2022,1,2013,1
8332,9194,9194,9194,9362173,4.0,1,קאמריAVV50L-CEXGBA,2012,,1,2021,2022,1,2012,1
8333,9195,9195,9195,9545174,4.0,1,AVV50L-CEXGBA,2013,,1,2021,2022,0,2013,1
8334,9197,9197,9197,9412673,8.0,1,MINI COOPER MF31,2009,,3,2021,2022,0,2009,1
8335,9198,9198,9198,9080678,4.0,1,NSP120L-CHXGKW,2011,,2,2021,2022,0,2011,1
8336,9199,9199,9199,9832678,6.0,1,222.132,2015,,3,2021,2022,0,2015,4
8337,9200,9200,9200,9586273,4.0,1,קאמריASV50L-SETGKA,2012,,1,2020,2021,0,2012,1
8338,9201,9201,9201,9168172,4.0,1,ASV40L-CETSKA,2010,,1,2021,2022,0,2010,1
8339,9202,9202,9202,9548672,13.0,1,CV14526,2010,,1,2021,2022,0,2010,1
8341,9204,9204,9204,9035874,13.0,1,FE1E3,2012,,1,2021,2022,0,2012,1
8342,9205,9205,9205,9546071,6.0,1,216.371,2010,,3,2021,2022,0,2010,1
8343,9206,9206,9206,9041375,4.0,1,GSL3OL-PRTEKA,2012,,2,2021,2022,0,2012,1
8344,9207,9207,9207,9969179,6.0,1,S477F1,2008,,3,2021,2022,0,2008,1
8345,9208,9208,9208,90168701,6.0,1,E350E_______213050,2017,,3,2021,2022,0,2017,2
8346,9209,9209,9209,9161575,6.0,1,CLS350 218.359,2013,,3,2021,2022,0,2013,1
8348,9211,9211,9211,9020073,6.0,1,S 350221157,2011,,3,2021,2022,0,2011,1
8349,9212,9212,9212,9357376,6.0,1,222.132,2014,,3,2021,2022,0,2014,4
8350,9213,9213,9213,9014272,1.0,1,LUXURY SRX קאדילק,2010,,1,2021,2022,0,2010,1
8351,9214,9214,9214,9935771,2.0,1,אנלימיטד ראנגלר,2010,,1,2021,2022,0,2010,3
8352,9215,9215,9215,90414501,7.0,1,CHEROKEE JFBG,2017,,1,2021,2022,0,2017,1
8353,9216,9216,9216,90520801,12.0,1,CAYENNE E A2A,2017,,3,2021,2022,0,2017,2
8354,9217,9217,9217,9603173,6.0,1,164.823,2012,,1,2021,2022,0,2012,4
8355,9218,9218,9218,9253776,2.0,1,אוברל שירוקי RJFC,2015,,1,2021,2022,1,2015,1
8356,9219,9219,9219,9207373,4.0,1,USK65L GKTLGA,2012,,1,2021,2022,0,2012,3
8359,9222,9222,9222,9719176,9.0,1,RANGE ROVAR WA2K,2014,,5,2020,2022,0,2014,4
8360,9223,9223,9223,90252501,6.0,1,S500 E,2016,,3,2021,2021,0,2016,2
8362,9225,9225,9225,9943671,6.0,1,164.186,2009,,1,2021,2022,0,2009,3
8364,9227,9227,9227,9731275,2.0,1,JFCT,2014,,1,2021,2022,0,2014,1
8365,9228,9228,9228,9923271,6.0,1,164.186,2011,,1,2021,2022,0,2011,1
8366,9229,9229,9229,9848071,6.0,1,164.186,2010,,1,2021,2022,0,2010,1
8367,9230,9230,9230,9938071,6.0,1,164.122,2011,,1,2021,2022,0,2011,4
8368,9231,9231,9231,9185974,4.0,1,הילנדGSU4SL-ARAGKA,2013,,1,2021,2022,0,2013,1
8369,9232,9232,9232,9712071,8.0,1,FE43,2010,,1,2020,2021,0,2010,1
8370,9233,9233,9233,9689274,6.0,1,GL450 BF7BE,2012,,1,2021,2022,0,2012,1
8371,9234,9234,9234,9406572,7.0,1,R4GG,2011,,1,2021,2022,0,2011,1
8372,9235,9235,9235,9465874,6.0,1,ML-350__DA5HB,2012,,1,2021,2022,0,2012,1
8373,9236,9236,9236,9136372,7.0,1,F4FB,2010,,1,2021,2022,0,2010,1
8374,9237,9237,9237,9583873,4.0,1,GSU45L-ARANKA,2012,,1,2021,2022,0,2012,1
8375,9238,9238,9238,90182301,8.0,1,BMW X5 40E,2016,,1,2021,2022,0,2016,2
8376,9239,9239,9239,9959173,4.0,1,GZL35L-PFTQKA,2012,,4,2021,2022,0,2012,1
8377,9240,9240,9240,9542679,6.0,1,166063,2016,,3,2020,2022,0,2016,2
8378,9241,9241,9241,90499001,8.0,1,X5 KTOC,2017,,1,2021,2022,0,2017,2
8379,9242,9242,9242,9721872,6.0,1,164.186,2010,,1,2021,2022,1,2010,1
8380,9243,9243,9243,9441575,9.0,1,ספורט רובר WA2K,2014,,5,2021,2022,0,2014,4
8381,9244,9244,9244,9509574,6.0,1,ML350 DA5HB,2013,,1,2021,2022,0,2013,1
8382,9245,9245,9245,9625778,8.0,1,435I XDRIVE__3R51,2015,,3,2021,2022,0,2015,1
8383,9246,9246,9246,9198374,8.0,1,XDRIVE KC81 750IL,2012,,3,2021,2022,0,2012,1
8384,9247,9247,9247,9808875,6.0,1,ML350BLUETEC DAZEB,2014,,1,2021,2022,0,2014,4
8385,9248,9248,9248,9956275,6.0,1,ML 350 DA5HB,2014,,1,2021,2022,0,2014,1
8388,9251,9251,9251,9671475,12.0,1,CAYENNE A2A,2013,,3,2021,2022,0,2013,1
8389,9252,9252,9252,9727179,9.0,1,WA2K,2017,,5,2021,2022,1,2017,4
8390,9253,9253,9253,9933878,9.0,1,ספו רובר ראנג WA2K,2016,,5,2021,2022,1,2016,4
8391,9254,9254,9254,9833178,3.0,1,EXPLORER XLT K8D,2014,,1,2021,2021,0,2014,1
8392,9255,9255,9255,9826978,8.0,1,530D XDRIVE 5D31,2015,,3,2021,2022,0,2015,4
8393,9256,9256,9256,9672576,2.0,1,RJEC,2015,,1,2021,2022,0,2015,1
8395,9258,9258,9258,90164601,8.0,1,X 5 XDRIVE 40 KT01,2016,,1,2021,2022,0,2016,2
8396,9259,9259,9259,9533274,4.0,1,היילנGSV4SL-ARANKA,2012,,1,2021,2022,0,2012,1
8397,9260,9260,9260,9732676,2.0,1,לימיטד שירוקי JFBG,2015,,1,2021,2022,0,2015,1
8398,9261,9261,9261,9698478,4.0,1,GSJ15L-GKASKA,2015,,2,2021,2022,0,2015,1
8399,9262,9262,9262,9894975,6.0,1,ML 350 DASHB,2013,,1,2021,2022,0,2013,1
8400,9263,9263,9263,9816979,6.0,1,166.063,2016,,1,2021,2021,0,2016,2
8401,9264,9264,9264,9175378,6.0,1,GL-350 166.824,2015,,3,2021,2022,0,2015,4
8402,9265,9265,9265,9802579,6.0,1,166.063,2016,,3,2021,2022,0,2016,2
8403,9266,9266,9266,9039079,9.0,1,ספורט רובר WA2K,2016,,5,2021,2022,0,2016,4
8404,9267,9267,9267,9676379,6.0,1,ED6EB,2016,,1,2021,2022,0,2016,1
8405,9268,9268,9268,9594479,6.0,1,166.063,2017,,3,2021,2022,1,2017,2
8406,9269,9269,9269,9591075,4.0,1,היילנGSU55L-ARTMKA,2014,,1,2021,2022,0,2014,1
8407,9270,9270,9270,9828179,8.0,1,1Z21,2016,,3,2021,2022,0,2016,2
8408,9271,9271,9271,9553679,11.0,1,BCOP,2016,,6,2021,2022,0,2016,2
8409,9272,9272,9272,90611401,6.0,1,GLC350E 253.354,2018,,3,2021,2022,0,2018,2
8410,9273,9273,9273,90630401,8.0,1,BMW X5 KTOCS,2016,,1,2021,2021,0,2016,2
8411,9274,9274,9274,90633401,6.0,1,GLC 350E 253.354,2018,,3,2021,2022,0,2018,2
8412,9275,9275,9275,90387501,6.0,1,GLE450 ED6EB,2016,,1,2021,2022,0,2016,1
8413,9276,9276,9276,90596301,8.0,1,B.M.W X5E KTOC,2017,,1,2021,2022,0,2017,2
8414,9277,9277,9277,90531101,2.0,1,GRAND CHEROKEEJFJI,2017,,1,2021,2022,0,2017,1
8415,9278,9278,9278,90581001,8.0,1,B.M.W X5-E KTOC,2017,,1,2021,2022,0,2017,2
8417,9280,9280,9280,91082801,12.0,1,CAYENNE A2A,2018,,3,2021,2022,0,2018,2
8419,9282,9282,9282,9306255,2.0,1,FJ28L,1989,,1,2021,2022,0,1989,1
8420,9283,9283,9283,8372022,5.0,1,CR-V RM4H,2017,,1,2021,2022,0,2017,1
8421,9286,9286,9286,9659375,7.0,1,לארדו שירוקי RJFA,2013,,1,2021,2022,0,2013,1
8422,9287,9287,9287,9341872,7.0,1,A6HI,2011,,1,2021,2022,0,2011,1
8423,9288,9288,9288,9670676,6.0,1,בלוטק DA2EB,2014,,3,2021,2022,0,2014,4
8424,9289,9289,9289,9123972,4.0,1,GGL15L-CWTGKA,2011,,1,2021,2022,1,2011,1
8425,9290,9290,9290,9539575,8.0,1,KS4C,2014,,1,2021,2022,0,2014,4
8426,9291,9291,9291,90414201,6.0,1,GLE500E4- DAGDB,2017,,1,2020,2022,0,2017,2
8427,9292,9292,9292,9003670,8.0,1,740 LE________7J2T,2016,,3,2021,2022,0,2016,2
8428,9293,9293,9293,9712379,8.0,1,KTOC,2016,,1,2021,2022,0,2016,2
8429,9294,9294,9294,9031470,8.0,1,KTOC,2016,,1,2021,2022,0,2016,2
8430,9295,9295,9295,9845579,6.0,1,DA6DBX,2017,,1,2021,2022,1,2017,2
8431,9296,9296,9296,90301801,8.0,1,X5 XDRIVE RTOC,2017,,1,2021,2022,0,2017,2
8432,9297,9297,9297,9777772,8.0,1,FE43,2008,,1,2021,2022,0,2008,1
8433,9298,9298,9298,9592672,7.0,1,R4GG,2011,,1,2021,2022,0,2011,1
8434,9299,9299,9299,9679972,7.0,1,R5GG,2011,,1,2021,2022,0,2011,1
8435,9300,9300,9300,9258373,6.0,1,164.186,2011,,1,2021,2022,0,2011,1
8436,9301,9301,9301,9574872,7.0,1,R6GG,2011,,1,2021,2022,0,2011,1
8437,9302,9302,9302,9468972,4.0,1,USK65L-GKTZGA,2011,,1,2021,2022,0,2011,1
8439,9304,9304,9304,9437373,7.0,1,JWCG,2011,,1,2021,2022,0,2011,1
8440,9305,9305,9305,9815071,8.0,1,ZV8C,2010,,1,2021,2022,0,2010,1
8441,9306,9306,9306,9895574,6.0,1,ML-350___DASHB,2012,,1,2021,2022,0,2012,1
8442,9307,9307,9307,9067576,6.0,1,DA5HB,2013,,1,2021,2022,0,2013,1
8443,9308,9308,9308,9992271,7.0,1,BAGH,2010,,1,2021,2022,0,2010,1
8444,9309,9309,9309,90279001,12.0,1,CAJEHNE_92A,2011,,3,2021,2022,0,2011,1
8445,9310,9310,9310,9586772,8.0,1,FF41 - X5,2008,,3,2021,2022,1,2008,4
8446,9311,9311,9311,9907478,9.0,1,VA2B,2016,,5,2021,2022,1,2016,4
8447,9312,9312,9312,9193872,4.0,1,GGL15L-CWTGKA,2010,,1,2021,2022,0,2010,1
8448,9313,9313,9313,9635574,6.0,1,ML-350_DA5HB,2012,,1,2021,2021,0,2012,1
8449,9314,9314,9314,9064672,7.0,1,A5D1,2010,,1,2021,2022,0,2010,1
8450,9315,9315,9315,9038476,7.0,1,שירוקי גראנד JFAG,2014,,1,2021,2022,0,2014,1
8451,9316,9316,9316,9532972,4.0,1,GGL15L-CWTGKA,2010,,4,2021,2022,0,2010,1
8452,9317,9317,9317,9293372,7.0,1,A6H1,2010,,1,2021,2022,0,2010,1
8453,9318,9318,9318,9520674,8.0,1,X5 XDRIVE 35I_ZV4C,2012,,1,2021,2022,0,2012,1
8454,9319,9319,9319,9924172,9.0,1,דסקבר לנדרובר LAAA,2011,,5,2021,2022,0,2011,4
8455,9320,9320,9320,9039072,7.0,1,R4GG,2011,,1,2021,2022,1,2011,1
8456,9321,9321,9321,9152578,6.0,1,GLA250 XGHGB,2015,,3,2021,2022,0,2015,1
8457,9322,9322,9322,9772773,3.0,1,K8D,2011,,1,2021,2022,0,2011,1
8458,9323,9323,9323,9388673,6.0,1,DA5H,2012,,1,2021,2022,0,2012,1
8459,9324,9324,9324,9931372,4.0,1,לקסוס_GG1OL-CWTGKA,2010,,1,2021,2021,0,2010,1
8460,9325,9325,9325,9511678,6.0,1,292.324,2016,,3,2021,2022,0,2016,4
8461,9326,9326,9326,9100172,6.0,1,164.186,2010,,1,2021,2022,0,2010,1
8462,9327,9327,9327,9444172,8.0,1,BMW X6 FG4C,2010,,1,2021,2022,0,2010,1
8463,9328,9328,9328,9172075,6.0,1,ML-350__DA5HB,2013,,1,2021,2022,0,2013,1
8464,9329,9329,9329,9537373,7.0,1,R6GT,2011,,1,2021,2022,0,2011,3
8465,9330,9330,9330,9433374,6.0,1,CLS 550 LJ9BB,2012,,3,2021,2022,0,2012,1
8466,9331,9331,9331,9083372,1.0,1,410706,2011,,1,2021,2022,1,2011,1
8467,9332,9332,9332,9802571,7.0,1,F2GB,2010,,1,2021,2022,0,2010,1
8468,9333,9333,9333,9271374,6.0,1,ML 350_DA2EB,2012,,1,2021,2022,0,2012,4
8469,9334,9334,9334,9076272,4.0,1,GGL15L-CWTGKA,2011,,4,2021,2022,1,2011,1
8470,9335,9335,9335,90763501,2.0,1,JEEP WRANGLER JWAG,2018,,1,2021,2022,0,2018,1
8471,9336,9336,9336,91797701,8.0,1,BMW,2019,,3,2021,2022,0,2019,2
8472,9337,9337,9337,9404068,7.0,1,T57W,2008,,1,2021,2021,0,2008,1
8474,9339,9339,9339,90190401,6.0,1,253453,2017,,3,2021,2022,0,2017,2
8475,9340,9340,9340,90589301,6.0,1,GLE550E DA6DB,2017,,1,2021,2022,0,2017,2
8476,9341,9341,9341,90743701,8.0,1,BMW X5E KTOC,2018,,1,2021,2022,0,2018,2
8477,9342,9342,9342,90640001,6.0,1,DA6DB2,2017,,1,2021,2022,0,2017,2
8478,9343,9343,9343,90655401,7.0,1,GRAND CHEROKI JFAG,2017,,1,2021,2022,0,2017,1
